name,category,mana_color_style,mana_color_code,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path,card_set,frame_type,video_prompt,video_path
Dusk Judge,CREATURE,Obsidian Magic,OBSIDIAN,7,3,art/OBSIDIAN/CREATURE/dusk-judge.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Dusk Judge’ emerging from mist with eyes igniting, seen from a aerial top‑down sweep. The setting is shadowed wetlands with dead trees and fog, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/dusk-judge.png,Open Portal Enhanced,common_creature_frame,"Animated version of Dusk Judge, subtle magical effects, 3-second loop",videos/creature/dusk-judge.mp4
Ruin Lurker,CREATURE,Obsidian Magic,OBSIDIAN,3,1,art/OBSIDIAN/CREATURE/ruin-lurker.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Ruin Lurker’ emerging from mist with eyes igniting, seen from a over‑the‑shoulder perspective. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; spectral mist pooling at ground level, motes drifting like ashes of memory. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/ruin-lurker.png,Open Portal Enhanced,common_creature_frame,"Animated version of Ruin Lurker, subtle magical effects, 3-second loop",videos/creature/ruin-lurker.mp4
Wraith Harbinger,CREATURE,Obsidian Magic,OBSIDIAN,7,3,art/OBSIDIAN/CREATURE/wraith-harbinger.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Wraith Harbinger’ unfurling wings in a thunderous blast, seen from a aerial top‑down sweep. The setting is cathedral catacombs lit by bone‑white candles, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, long braided shadows across stone. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/wraith-harbinger.png,Open Portal Enhanced,common_creature_frame,"Animated version of Wraith Harbinger, subtle magical effects, 3-second loop",videos/creature/wraith-harbinger.mp4
Wraith Horror,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/wraith-horror.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Wraith Horror’ bracing amid a shockwave rippling across the terrain, seen from a dynamic three‑quarter view. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, spectral mist pooling at ground level. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/wraith-horror.png,Open Portal Enhanced,common_creature_frame,"Animated version of Wraith Horror, subtle magical effects, 3-second loop",videos/creature/wraith-horror.mp4
Shade Specter,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/shade-specter.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Shade Specter’ emerging from mist with eyes igniting, seen from a wide cinematic landscape. The setting is cathedral catacombs lit by bone‑white candles, colored with onyx, charcoal, cold pale moonlight; knife‑edge rimlight from a cold moon, subtle glints on wet obsidian shards. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/shade-specter.png,Open Portal Enhanced,common_creature_frame,"Animated version of Shade Specter, subtle magical effects, 3-second loop",videos/creature/shade-specter.mp4
Night Leech,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/night-leech.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Night Leech’ bracing amid a shockwave rippling across the terrain, seen from a ground‑level tracking shot. The setting is void‑scarred deserts of black glass, colored with onyx, charcoal, cold pale moonlight; subtle glints on wet obsidian shards, long braided shadows across stone. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/night-leech.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Night Leech, subtle magical effects, 3-second loop",videos/creature/night-leech.mp4
Void Judge,CREATURE,Obsidian Magic,OBSIDIAN,3,1,art/OBSIDIAN/CREATURE/void-judge.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Obsidian Black mana creature ‘Void Judge’ coiling to strike with tense musculature, seen from a Dutch tilt mid‑action. The setting is cathedral catacombs lit by bone‑white candles, colored with onyx, charcoal, cold pale moonlight; motes drifting like ashes of memory, long braided shadows across stone. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/void-judge.png,Open Portal Enhanced,common_creature_frame,"Animated version of Void Judge, subtle magical effects, 3-second loop",videos/creature/void-judge.mp4
Virtue Vindicator,CREATURE,Radiant Magic,RADIANT,5,1,art/RADIANT/CREATURE/virtue-vindicator.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Virtue Vindicator’ bracing amid a shockwave rippling across the terrain, seen from a wide cinematic landscape. The setting is haloed arches over mirrored stone, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/virtue-vindicator.png,Open Portal Enhanced,common_creature_frame,"Animated version of Virtue Vindicator, subtle magical effects, 3-second loop",videos/creature/virtue-vindicator.mp4
Virtue Angel,CREATURE,Radiant Magic,RADIANT,6,2,art/RADIANT/CREATURE/virtue-angel.png,frames/rare_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Virtue Angel’ unfurling wings in a thunderous blast, seen from a low‑angle hero shot. The setting is sanctuary plazas with luminous fountains, colored with ivory, soft gold, cool pearl; feathered light scattering across armor, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/virtue-angel.png,Open Portal Enhanced,common_creature_frame,"Animated version of Virtue Angel, subtle magical effects, 3-second loop",videos/creature/virtue-angel.mp4
Light Keeper,CREATURE,Radiant Magic,RADIANT,4,1,art/RADIANT/CREATURE/light-keeper.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Light Keeper’ roaring into the wind as particles whirl, seen from a aerial top‑down sweep. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; feathered light scattering across armor, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/light-keeper.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Light Keeper, subtle magical effects, 3-second loop",videos/creature/light-keeper.mp4
Virtue Seraph,CREATURE,Radiant Magic,RADIANT,7,3,art/RADIANT/CREATURE/virtue-seraph.png,frames/rare_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Virtue Seraph’ coiling to strike with tense musculature, seen from a profile portrait with dramatic backlight. The setting is sanctuary plazas with luminous fountains, colored with ivory, soft gold, cool pearl; reflected gold glints on polished surfaces, feathered light scattering across armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/virtue-seraph.png,Open Portal Enhanced,common_creature_frame,"Animated version of Virtue Seraph, subtle magical effects, 3-second loop",videos/creature/virtue-seraph.mp4
Saint Custodian,CREATURE,Radiant Magic,RADIANT,4,1,art/RADIANT/CREATURE/saint-custodian.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Saint Custodian’ mid‑charge with debris kicked from the ground, seen from a Dutch tilt mid‑action. The setting is sanctuary plazas with luminous fountains, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, feathered light scattering across armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/saint-custodian.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Saint Custodian, subtle magical effects, 3-second loop",videos/creature/saint-custodian.mp4
Aegis Guardian,CREATURE,Radiant Magic,RADIANT,7,3,art/RADIANT/CREATURE/aegis-guardian.png,frames/rare_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Aegis Guardian’ unfurling wings in a thunderous blast, seen from a low‑angle hero shot. The setting is haloed arches over mirrored stone, colored with ivory, soft gold, cool pearl; feathered light scattering across armor, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/aegis-guardian.png,Open Portal Enhanced,common_creature_frame,"Animated version of Aegis Guardian, subtle magical effects, 3-second loop",videos/creature/aegis-guardian.mp4
Dawn Keeper,CREATURE,Radiant Magic,RADIANT,4,1,art/RADIANT/CREATURE/dawn-keeper.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Dawn Keeper’ mid‑charge with debris kicked from the ground, seen from a over‑the‑shoulder perspective. The setting is sanctuary plazas with luminous fountains, colored with ivory, soft gold, cool pearl; feathered light scattering across armor, reflected gold glints on polished surfaces. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/dawn-keeper.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Dawn Keeper, subtle magical effects, 3-second loop",videos/creature/dawn-keeper.mp4
Dawn Herald,CREATURE,Radiant Magic,RADIANT,3,1,art/RADIANT/CREATURE/dawn-herald.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Dawn Herald’ raising a shielded limb against incoming force, seen from a ground‑level tracking shot. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/dawn-herald.png,Open Portal Enhanced,common_creature_frame,"Animated version of Dawn Herald, subtle magical effects, 3-second loop",videos/creature/dawn-herald.mp4
Sun Paladin,CREATURE,Radiant Magic,RADIANT,3,1,art/RADIANT/CREATURE/sun-paladin.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Sun Paladin’ emerging from mist with eyes igniting, seen from a dynamic three‑quarter view. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/sun-paladin.png,Open Portal Enhanced,common_creature_frame,"Animated version of Sun Paladin, subtle magical effects, 3-second loop",videos/creature/sun-paladin.mp4
Light Guardian,CREATURE,Radiant Magic,RADIANT,3,1,art/RADIANT/CREATURE/light-guardian.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Light Guardian’ guarding a relic as light rakes across armor, seen from a intimate close‑up with shallow depth of field. The setting is high mountain passes above cloud oceans, colored with ivory, soft gold, cool pearl; feathered light scattering across armor, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/light-guardian.png,Open Portal Enhanced,common_creature_frame,"Animated version of Light Guardian, subtle magical effects, 3-second loop",videos/creature/light-guardian.mp4
Halo Guardian,CREATURE,Radiant Magic,RADIANT,4,1,art/RADIANT/CREATURE/halo-guardian.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Halo Guardian’ unfurling wings in a thunderous blast, seen from a wide cinematic landscape. The setting is sanctuary plazas with luminous fountains, colored with ivory, soft gold, cool pearl; dust motes glittering in sunbeams, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/halo-guardian.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Halo Guardian, subtle magical effects, 3-second loop",videos/creature/halo-guardian.mp4
Virtue Custodian,CREATURE,Radiant Magic,RADIANT,3,1,art/RADIANT/CREATURE/virtue-custodian.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Virtue Custodian’ mid‑charge with debris kicked from the ground, seen from a profile portrait with dramatic backlight. The setting is sanctuary plazas with luminous fountains, colored with ivory, soft gold, cool pearl; reflected gold glints on polished surfaces, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/virtue-custodian.png,Open Portal Enhanced,common_creature_frame,"Animated version of Virtue Custodian, subtle magical effects, 3-second loop",videos/creature/virtue-custodian.mp4
Crown Lion,CREATURE,Radiant Magic,RADIANT,6,2,art/RADIANT/CREATURE/crown-lion.png,frames/rare_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Crown Lion’ stalking forward with predatory focus, seen from a aerial top‑down sweep. The setting is sun‑washed citadels with marble terraces, colored with ivory, soft gold, cool pearl; reflected gold glints on polished surfaces, dust motes glittering in sunbeams. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/crown-lion.png,Open Portal Enhanced,common_creature_frame,"Animated version of Crown Lion, subtle magical effects, 3-second loop",videos/creature/crown-lion.mp4
Sun Guardian,CREATURE,Radiant Magic,RADIANT,3,1,art/RADIANT/CREATURE/sun-guardian.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Sun Guardian’ mid‑charge with debris kicked from the ground, seen from a profile portrait with dramatic backlight. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/sun-guardian.png,Open Portal Enhanced,common_creature_frame,"Animated version of Sun Guardian, subtle magical effects, 3-second loop",videos/creature/sun-guardian.mp4
Beacon Custodian,CREATURE,Radiant Magic,RADIANT,3,1,art/RADIANT/CREATURE/beacon-custodian.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Beacon Custodian’ roaring into the wind as particles whirl, seen from a Dutch tilt mid‑action. The setting is high mountain passes above cloud oceans, colored with ivory, soft gold, cool pearl; dust motes glittering in sunbeams, feathered light scattering across armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/beacon-custodian.png,Open Portal Enhanced,common_creature_frame,"Animated version of Beacon Custodian, subtle magical effects, 3-second loop",videos/creature/beacon-custodian.mp4
Sun Custodian,CREATURE,Radiant Magic,RADIANT,4,1,art/RADIANT/CREATURE/sun-custodian.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Sun Custodian’ raising a shielded limb against incoming force, seen from a aerial top‑down sweep. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, reflected gold glints on polished surfaces. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/sun-custodian.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Sun Custodian, subtle magical effects, 3-second loop",videos/creature/sun-custodian.mp4
Beacon Gryphon,CREATURE,Radiant Magic,RADIANT,4,1,art/RADIANT/CREATURE/beacon-gryphon.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Beacon Gryphon’ stalking forward with predatory focus, seen from a aerial top‑down sweep. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, reflected gold glints on polished surfaces. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/beacon-gryphon.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Beacon Gryphon, subtle magical effects, 3-second loop",videos/creature/beacon-gryphon.mp4
Crown Custodian,CREATURE,Radiant Magic,RADIANT,6,2,art/RADIANT/CREATURE/crown-custodian.png,frames/rare_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Crown Custodian’ mid‑charge with debris kicked from the ground, seen from a profile portrait with dramatic backlight. The setting is high mountain passes above cloud oceans, colored with ivory, soft gold, cool pearl; reflected gold glints on polished surfaces, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/crown-custodian.png,Open Portal Enhanced,common_creature_frame,"Animated version of Crown Custodian, subtle magical effects, 3-second loop",videos/creature/crown-custodian.mp4
Beacon Keeper,CREATURE,Radiant Magic,RADIANT,4,1,art/RADIANT/CREATURE/beacon-keeper.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Beacon Keeper’ mid‑charge with debris kicked from the ground, seen from a wide cinematic landscape. The setting is high mountain passes above cloud oceans, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, dust motes glittering in sunbeams. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/beacon-keeper.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Beacon Keeper, subtle magical effects, 3-second loop",videos/creature/beacon-keeper.mp4
Aegis Custodian,CREATURE,Radiant Magic,RADIANT,5,1,art/RADIANT/CREATURE/aegis-custodian.png,frames/common_creature_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana creature ‘Aegis Custodian’ coiling to strike with tense musculature, seen from a low‑angle hero shot. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, dust motes glittering in sunbeams. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/aegis-custodian.png,Open Portal Enhanced,common_creature_frame,"Animated version of Aegis Custodian, subtle magical effects, 3-second loop",videos/creature/aegis-custodian.mp4
